token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
.	-	-	-	.	-	-	-	u	-	-	.
πῆξε	-	-	-	πήγνυμι	-	s	-	v	-	-	πῆξε
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἄρ	-	-	-	ἄρα	-	-	-	n	-	-	ἄρ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἐν	-	-	-	ἐν	-	-	-	r	-	-	ἐν
μέτροισι	-	-	-	μέτρον	-	-	-	n	-	-	μέτροισι
ταμὼν	-	-	m	τέμνω	-	s	-	n	-	-	ταμὼν
δόνακας	-	-	m	δόναξ	-	p	-	n	-	-	δόνακας
καλάμοιο	-	-	m	κάλαμος	-	s	-	n	-	-	καλάμοιο
πειρήνας	-	-	m	πειρήν	-	s	-	n	-	-	πειρήνας
διὰ	-	-	-	διά	-	-	-	n	-	-	διὰ
νῶτα	-	-	n	νῶτον	-	-	-	n	-	-	νῶτα
διὰ	-	-	-	διά	-	-	-	n	-	-	διὰ
ῥινοῖο	-	-	f	ῥινός	-	s	-	n	-	-	ῥινοῖο
χελώνης	g	-	f	χελώνη	-	s	-	n	-	-	χελώνης
.	-	-	-	.	-	-	-	u	-	-	.
ἀμφὶ	-	-	-	ἀμφί	-	-	-	r	-	-	ἀμφὶ
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
δέρμα	-	-	-	δέρμα	-	s	-	n	-	-	δέρμα
τάνυσσε	-	-	-	τανύω	-	s	-	v	-	-	τάνυσσε
βοὸς	-	-	-	βοῦς	-	s	-	n	-	-	βοὸς
πραπίδεσσιν	-	-	-	πραπίς	-	p	-	n	-	-	πραπίδεσσιν
ἑῇσι	-	-	-	ἑός	-	p	-	n	-	-	ἑῇσι
50καὶ	-	-	-		-	p	-	n	-	-	50καὶ
πήχεις	-	-	-	πῆχυς	-	p	-	n	-	-	πήχεις
ἐνέθηκ	-	-	-	ἐντίθημι	-	s	-	d	-	-	ἐνέθηκ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
,	-	-	-	,	-	-	-	u	-	-	,
ἐπὶ	-	-	-	ἐπί	-	-	-	r	-	-	ἐπὶ
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
ζυγὸν	-	-	-	ζυγόν	-	s	-	n	-	-	ζυγὸν
ἤραρεν	-	-	-	ἀραρίσκω	-	s	-	v	-	-	ἤραρεν
ἀμφοῖν	-	-	-	ἄμφω	-	-	-	a	-	-	ἀμφοῖν
,	-	-	-	,	-	-	-	u	-	-	,
ἑπτὰ	-	-	-	ἑπτά	-	-	-	a	-	-	ἑπτὰ
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
θηλυτέρων	-	-	-	θῆλυς	-	p	-	a	-	-	θηλυτέρων
ὀίων	-	-	-	ὄις	-	p	-	n	-	-	ὀίων
ἐτανύσσατο	-	-	-	τανύω	-	s	-	v	-	-	ἐτανύσσατο
χορδάς	-	-	-	χορδή	-	p	-	n	-	-	χορδάς
.	-	-	-	.	-	-	-	u	-	-	.
αὐτὰρ	-	-	-	ἀτάρ	-	-	-	c	-	-	αὐτὰρ
ἐπεὶ	-	-	-	ἐπεί	-	-	-	c	-	-	ἐπεὶ
δὴ	-	-	-	δή	-	-	-	d	-	-	δὴ
τεῦξε	-	-	-	τεύχω	-	s	-	v	-	-	τεῦξε
,	-	-	-	,	-	-	-	u	-	-	,
φέρων	-	-	-	φέρω	-	s	-	v	-	-	φέρων
,	-	-	-	,	-	-	-	u	-	-	,
ἐρατεινὸν	-	-	-	ἐρατεινός	-	s	-	a	-	-	ἐρατεινὸν
ἄθυρμα	-	-	-	ἄθυρμα	-	s	-	a	-	-	ἄθυρμα
,	-	-	-	,	-	-	-	u	-	-	,
πλήκτρῳ	-	-	-	πλῆκτρον	-	s	-	n	-	-	πλήκτρῳ
ἐπειρήτιζε	-	-	-	πειρητίζω	-	s	-	v	-	-	ἐπειρήτιζε
κατὰ	-	-	-	κατά	-	-	-	r	-	-	κατὰ
μέρος	-	-	-	μέρος	-	s	-	n	-	-	μέρος
:	-	-	-	:	-	-	-	u	-	-	:
ἣ	-	-	-	ὅς	-	s	-	p	-	-	ἣ
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ὑπὸ	-	-	-	ὑπό	-	-	-	r	-	-	ὑπὸ
χειρὸς	-	-	-	χείρ	-	s	-	n	-	-	χειρὸς
σμερδαλέον	-	-	-	σμερδαλέος	-	s	-	a	-	-	σμερδαλέον
κονάβησε	-	-	-	κοναβέω	-	s	-	v	-	-	κονάβησε
:	-	-	-	:	-	-	-	u	-	-	:
θεὸς	-	-	-	θεός	-	s	-	n	-	-	θεὸς
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ὑπὸ	-	-	-	ὑπό	-	-	-	r	-	-	ὑπὸ
καλὸν	-	-	-	καλός	-	s	-	a	-	-	καλὸν
ἄειδεν	-	-	-	ἀείδω	-	s	-	v	-	-	ἄειδεν
55ἐξ	-	-	-	ἐέκ	-	s	-	a	-	-	55ἐξ
αὐτοσχεδίης	-	-	-	αὐτοσχεδία	-	s	-	n	-	-	αὐτοσχεδίης
πειρώμενος	-	-	m	πειράω	-	s	-	v	-	-	πειρώμενος
,	-	-	-	,	-	-	-	u	-	-	,
ἠύτε	-	-	-	ἠύτε	-	-	-	v	-	-	ἠύτε
κοῦροι	-	-	m	κόρος	-	-	-	n	-	-	κοῦροι
ἡβηταὶ	-	-	-	ἡβητής	-	s	-	n	-	-	ἡβηταὶ
θαλίῃσι	-	-	-	θαλία	-	s	-	n	-	-	θαλίῃσι
παραιβόλα	-	-	-	παραιβόλος	-	s	-	a	-	-	παραιβόλα
κερτομέουσιν	-	-	-	κερτομέω	-	s	-	v	-	-	κερτομέουσιν
,	-	-	-	,	-	-	-	u	-	-	,
ἀμφὶ	-	-	-	ἀμφί	-	-	-	-	-	-	ἀμφὶ
Δία	-	-	-	Ζεύς	-	s	-	n	-	-	Δία
Κρονίδην	-	-	-	Κρονίδης	-	s	-	n	-	-	Κρονίδην
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
Μαιάδα	-	-	-	Μαιάς	-	s	-	n	-	-	Μαιάδα
καλλιπέδιλον	-	-	-	καλλιπέδιλος	-	s	-	n	-	-	καλλιπέδιλον
,	-	-	-	,	-	-	-	u	-	-	,
ὡς	-	-	-	ὡς	-	-	-	d	-	-	ὡς
πάρος	-	-	-	πάρος	-	-	-	n	-	-	πάρος
ὠρίζεσκον	-	-	-	ὀρίζω	-	s	-	v	-	-	ὠρίζεσκον
ἑταιρείῃ	-	-	-	ἑταίρεια	-	s	-	n	-	-	ἑταιρείῃ
φιλότητι	-	-	f	φιλότης	-	s	-	n	-	-	φιλότητι
,	-	-	-	,	-	-	-	u	-	-	,
ἥν	-	-	-	ὅς	-	s	-	a	-	-	ἥν
τ	-	-	-	τέ	-	s	-	d	-	-	τ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
αὐτοῦ	-	-	-	αὐτός	-	s	-	a	-	-	αὐτοῦ
γενεὴν	a	-	f	γενεά	-	s	-	n	-	-	γενεὴν
ὀνομακλυτὸν	a	-	m	ὀνομακλυτός	-	s	-	a	-	-	ὀνομακλυτὸν
ἐξονομάζων	-	-	m	ἐξονομάζω	-	s	-	v	-	-	ἐξονομάζων
:	-	-	-	:	-	-	-	n	-	-	:
60ἀμφιπόλους	a	-	-	εἰμφίπολος	-	-	-	a	-	-	60ἀμφιπόλους
τε	-	-	-	τε	-	-	-	d	-	-	τε
γέραιρε	-	-	-	γεραίρω	-	s	-	a	-	-	γέραιρε
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
ἀγλαὰ	a	-	-	ἀγλαός	-	p	-	a	-	-	ἀγλαὰ
δώματα	a	-	-	δῶμα	-	p	-	n	-	-	δώματα
νύμφης	-	-	f	νύμφη	-	s	-	n	-	-	νύμφης
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
τρίποδας	a	-	m	τρίπους	-	p	-	n	-	-	τρίποδας
κατὰ	-	-	-	κατά	-	-	-	n	-	-	κατὰ
οἶκον	a	-	m	οἶκος	-	s	-	n	-	-	οἶκον
ἐπηετανούς	a	-	m	ἐπηετανός	-	p	-	a	-	-	ἐπηετανούς
τε	-	-	-	τε	-	-	-	d	-	-	τε
λέβητας	a	-	m	λέβης	-	p	-	n	-	-	λέβητας
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
τὰ	-	-	-	ὁ	-	-	-	l	-	-	τὰ
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
οὖν	-	-	-	οὖν	-	-	-	d	-	-	οὖν
ἤειδε	-	-	-	ἀοί	-	-	-	v	-	-	ἤειδε
,	-	-	-	,	-	-	-	u	-	-	,
τὰ	-	-	-	ὁ	-	-	-	l	-	-	τὰ
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
φρεσὶν	-	-	-	φρήν	-	p	-	n	-	-	φρεσὶν
ἄλλα	-	-	-	ἄλλος	-	p	-	p	-	-	ἄλλα
μενοίνα	-	-	-	μενοινάω	-	s	-	v	-	-	μενοίνα
.	-	-	-	.	-	-	-	u	-	-	.
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
τὴν	-	-	-	ὁ	-	s	-	l	-	-	τὴν
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
κατέθηκε	-	-	-	κατατίθημι	-	s	-	v	-	-	κατέθηκε
φέρων	-	-	-	φέρω	-	s	-	v	-	-	φέρων
ἱερῷ	-	-	m	ἱερός	-	s	-	n	-	-	ἱερῷ
ἐνὶ	-	-	-	ἐν	-	-	-	v	-	-	ἐνὶ
λίκνῳ	-	-	-	λίκνος	-	s	-	n	-	-	λίκνῳ
,	-	-	-	,	-	-	-	u	-	-	,
φόρμιγγα	-	-	-	φόρμιγξ	-	s	-	n	-	-	φόρμιγγα
γλαφυρήν	-	-	f	γλαφυρός	-	s	-	a	-	-	γλαφυρήν
:	-	-	-	:	-	-	-	n	-	-	:
ὃ	-	-	m	ὅς	-	s	-	p	-	-	ὃ
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	a	-	-	 ̓
ἄρα	-	-	-	ἄρα	-	-	-	n	-	-	ἄρα
κρειῶν	-	-	n	κρέας	-	s	-	n	-	-	κρειῶν
ἐρατίζων	-	-	m	ἐρατίζω	-	s	-	v	-	-	ἐρατίζων
65ἆλτο	-	-	-	αἰάλλω	-	s	-	v	-	-	65ἆλτο
κατὰ	-	-	-	κατά	-	-	-	n	-	-	κατὰ
σκοπιὴν	-	-	f	σκοπιά	-	s	-	n	-	-	σκοπιὴν
εὐώδεος	-	-	-	εὐώδης	-	s	-	a	-	-	εὐώδεος
ἐκ	-	-	-	ἐκ	-	s	-	n	-	-	ἐκ
μεγάροιο	-	-	n	μέγαρον	-	s	-	n	-	-	μεγάροιο
ὁρμαίνων	-	-	m	ὁρμαίνω	-	s	-	v	-	-	ὁρμαίνων
δόλον	a	-	m	δόλος	-	s	-	n	-	-	δόλον
αἰπὺν	-	-	m	αἰπύς	-	s	-	n	-	-	αἰπὺν
ἐνὶ	-	-	-	ἐν	-	-	-	n	-	-	ἐνὶ
φρεσίν	-	-	-	φρήν	-	s	-	n	-	-	φρεσίν
,	-	-	-	,	-	-	-	n	-	-	,
οἶά	-	-	-	οἶος	-	s	-	n	-	-	οἶά
τε	-	-	-	τε	-	-	-	d	-	-	τε
φῶτες	-	-	m	φώς	-	s	-	n	-	-	φῶτες
φηληταὶ	-	-	m	φηλητής	-	p	-	n	-	-	φηληταὶ
διέπουσι	-	-	-	διέπω	-	p	-	v	-	-	διέπουσι
μελαίνης	-	-	f	μέλας	-	s	-	n	-	-	μελαίνης
νυκτὸς	-	-	f	νύξ	-	s	-	n	-	-	νυκτὸς
ἐν	-	-	-	ἐν	-	-	-	r	-	-	ἐν
ὥρῃ	-	-	f	ὥρα	-	s	-	n	-	-	ὥρῃ
.	-	-	-	.	-	-	-	u	-	-	.
ἠέλιος	-	-	m	ἠέλιος	-	s	-	n	-	-	ἠέλιος
μὲν	-	-	-	μέν	-	-	-	d	-	-	μὲν
ἔδυνε	-	-	-	δύω	-	s	-	v	-	-	ἔδυνε
κατὰ	-	-	-	κατά	-	-	-	d	-	-	κατὰ
χθονὸς	-	-	-	χθών	-	s	-	n	-	-	χθονὸς
Ὠκεανόνδε	-	-	-	Ὠκεανός	-	-	-	d	-	-	Ὠκεανόνδε
αὐτοῖσίν	-	-	-	αὐτός	-	p	-	a	-	-	αὐτοῖσίν
θ	-	-	-	θέ	-	-	-	n	-	-	θ
᾽	-	-	-	̓ ̓	-	-	-	n	-	-	 ̓
ἵπποισι	-	-	-	ἵππος	-	p	-	n	-	-	ἵπποισι
καὶ	-	-	-	καί	-	-	-	d	-	-	καὶ
ἅρμασιν	-	-	-	ἅρμα	-	p	-	n	-	-	ἅρμασιν
:	-	-	-	:	-	-	-	n	-	-	:
αὐτὰρ	-	-	-	ἀτάρ	-	-	-	n	-	-	αὐτὰρ
ἄρ	-	-	-	ἄρα	-	-	-	n	-	-	ἄρ
᾽	-	-	-	̓ ̓	-	-	-	n	-	-	 ̓
Ἑρμῆς	-	-	m	Ἑρμῆς	-	s	-	n	-	-	Ἑρμῆς
70Πιερίης	-	-	-	̓Ρπιερία	-	s	-	n	-	-	70Πιερίης
ἀφίκανε	-	-	-	ἀφικάνω	-	s	-	v	-	-	ἀφίκανε
θέων	-	-	m	θέω	-	s	-	n	-	-	θέων
ὄρεα	a	-	-	ὄρος	-	p	-	n	-	-	ὄρεα
σκιόεντα	a	-	-	σκιόεις	-	p	-	a	-	-	σκιόεντα
,	-	-	-	,	-	-	-	n	-	-	,
ἔνθα	-	-	-	ἔνθα	-	-	-	n	-	-	ἔνθα
θεῶν	-	-	m	θεός	-	p	-	n	-	-	θεῶν
μακάρων	-	-	m	μάκαρος	-	p	-	n	-	-	μακάρων
βόες	n	-	m	βοῦς	-	p	-	n	-	-	βόες
ἄμβροτοι	n	-	m	ἄμβροτος	-	p	-	a	-	-	ἄμβροτοι
αὖλιν	a	-	f	αὖλις	-	s	-	n	-	-	αὖλιν
ἔχεσκον	-	-	-	ἔχω	-	p	-	v	-	-	ἔχεσκον
βοσκόμεναι	n	-	f	βόσκω	-	p	-	v	-	-	βοσκόμεναι
λειμῶνας	a	-	m	λειμών	-	p	-	n	-	-	λειμῶνας
ἀκηρασίους	a	-	m	ἀκηράσιος	-	p	-	a	-	-	ἀκηρασίους
,	-	-	-	,	-	-	-	u	-	-	,
ἐρατεινούς	a	-	m	ἐρατεινός	-	p	-	a	-	-	ἐρατεινούς
.	-	-	-	.	-	-	-	u	-	-	.
τῶν	g	-	m	ὁ	-	p	-	l	-	-	τῶν
τότε	-	-	-	τότε	-	-	-	d	-	-	τότε
Μαιάδος	n	-	f	Μαιάς	-	s	-	n	-	-	Μαιάδος
υἱός	n	-	m	υἱός	-	s	-	n	-	-	υἱός
,	-	-	-	,	-	-	-	u	-	-	,
ἐύσκοπος	n	-	m	εὔσκοπος	-	s	-	a	-	-	ἐύσκοπος
Ἀργειφόντης	n	-	m	Ἀργειφόντης	-	s	-	n	-	-	Ἀργειφόντης
,	-	-	-	,	-	-	-	u	-	-	,
πεντήκοντ	-	-	-	πεντήκοντα	-	s	-	a	-	-	πεντήκοντ
᾽	-	-	-	̓ ̓	-	-	-	u	-	-	 ̓
ἀγέλης	-	-	f	ἀγέλη	-	s	-	n	-	-	ἀγέλης
ἀπετάμνετο	-	-	-	ἀποτέμνω	-	s	-	v	-	-	ἀπετάμνετο
βοῦς	a	-	m	βοῦς	-	s	-	n	-	-	βοῦς
ἐριμύκους	a	-	m	ἐρίμυκος	-	p	-	a	-	-	ἐριμύκους
.	-	-	-	.	-	-	-	u	-	-	.
75πλανοδίας	a	-	f	ἔπλανοδία	-	s	-	n	-	-	75πλανοδίας
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἤλαυνε	-	-	-	ἐλαύνω	-	s	-	v	-	-	ἤλαυνε
διὰ	-	-	-	διά	-	-	-	n	-	-	διὰ
ψαμαθώδεα	-	-	-	ψαμαθώδης	-	s	-	n	-	-	ψαμαθώδεα
χῶρον	-	-	m	χῶρος	-	s	-	n	-	-	χῶρον
ἴχνι	-	-	-	ἴχνι	-	s	-	n	-	-	ἴχνι
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἀποστρέψας	-	-	-	ἀποστρέφω	-	s	-	v	-	-	ἀποστρέψας
:	-	-	-	:	-	-	-	u	-	-	:
δολίης	-	-	f	δόλιος	-	s	-	n	-	-	δολίης
δ	-	-	-	δ	-	-	-	n	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
οὐ	-	-	-	οὐ	-	-	-	-	-	-	οὐ
λήθετο	-	-	-	λανθάνω	-	s	-	v	-	-	λήθετο
τέχνης	-	-	f	τέχνη	-	s	-	n	-	-	τέχνης
ἀντία	-	-	-	ἀντίον	-	-	-	r	-	-	ἀντία
ποιήσας	-	-	-	ποιέω	-	s	-	v	-	-	ποιήσας
ὁπλάς	-	-	-	ὁπλή	-	-	-	d	-	-	ὁπλάς
,	-	-	-	,	-	-	-	u	-	-	,
τὰς	-	-	-	ὁ	-	-	-	l	-	-	τὰς
πρόσθεν	-	-	-	πρόσθεν	-	-	-	d	-	-	πρόσθεν
ὄπισθεν	-	-	-	ὄπισθεν	-	-	-	d	-	-	ὄπισθεν
,	-	-	-	,	-	-	-	u	-	-	,
τὰς	-	-	-	ὁ	-	-	-	l	-	-	τὰς
δ	-	-	-	δ	-	-	-	r	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ὄπιθεν	-	-	-	ὄπισθεν	-	-	-	r	-	-	ὄπιθεν
πρόσθεν	-	-	-	πρόσθεν	-	-	-	d	-	-	πρόσθεν
:	-	-	-	:	-	-	-	u	-	-	:
κατὰ	-	-	-	κατά	-	-	-	r	-	-	κατὰ
δ	-	-	-	δ	-	-	-	r	-	-	δ
᾽	-	-	-	̓	-	-	-	-	-	-	 ̓
ἔμπαλιν	-	-	-	ἔμπαλιν	-	-	-	d	-	-	ἔμπαλιν
αὐτὸς	-	-	-	αὐτός	-	-	-	p	-	-	αὐτὸς
ἔβαινε	-	-	-	βαίνω	-	-	-	v	-	-	ἔβαινε
.	-	-	-	.	-	-	-	u	-	-	.
σάνδαλα	-	-	-	σάνδαλον	-	p	-	n	-	-	σάνδαλα
δ	-	-	-	δέ	-	-	-	n	-	-	δ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
αὐτίκα	-	-	-	αὐτίκα	-	-	-	d	-	-	αὐτίκα
ῥιψὶν	-	-	-	ῥίψ	-	-	-	n	-	-	ῥιψὶν
ἐπὶ	-	-	-	ἐπί	-	-	-	r	-	-	ἐπὶ
ψαμάθοις	-	-	-	ψάμαθος	-	p	-	n	-	-	ψαμάθοις
ἁλίῃσιν	-	-	-	ἅλιος	-	p	-	a	-	-	ἁλίῃσιν
,	-	-	-	,	-	-	-	u	-	-	,
80ἄφραστ	-	-	-	ἀαφράστω	-	p	-	a	-	-	80ἄφραστ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἠδ	-	-	-	ἠδέ	-	-	-	-	-	-	ἠδ
᾽	-	-	-	̓ ̓	-	-	-	u	-	-	 ̓
ἀνόητα	-	-	-	ἀνόητος	-	p	-	a	-	-	ἀνόητα
διέπλεκε	-	-	-	διαπλέκω	-	s	-	v	-	-	διέπλεκε
,	-	-	-	,	-	-	-	u	-	-	,
θαυματὰ	-	-	-	θαυματός	-	p	-	a	-	-	θαυματὰ
ἔργα	-	-	-	ἔργον	-	p	-	n	-	-	ἔργα
,	-	-	-	,	-	-	-	u	-	-	,
συμμίσγων	-	-	m	συμμίγνυμι	-	s	-	v	-	-	συμμίσγων
μυρίκας	a	-	f	μυρίκη	-	p	-	n	-	-	μυρίκας
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
μυρσινοειδέας	a	-	f	μυρσινοειδής	-	p	-	a	-	-	μυρσινοειδέας
ὄζους	a	-	m	ὄζος	-	p	-	n	-	-	ὄζους
.	-	-	-	.	-	-	-	u	-	-	.
τῶν	g	-	m	ὁ	-	p	-	l	-	-	τῶν
τότε	-	-	-	τότε	-	-	-	d	-	-	τότε
συνδήσας	n	-	m	συνδέω	-	s	-	v	-	-	συνδήσας
νεοθηλέος	g	-	m	νεοθηλής	-	s	-	a	-	-	νεοθηλέος
ἄγκαλον	a	-	m	ἄγκαλος	-	s	-	a	-	-	ἄγκαλον
ὕλης	-	-	f	ὕλη	-	s	-	n	-	-	ὕλης
ἀβλαβέως	-	-	-	ἀβλαβής	-	s	-	a	-	-	ἀβλαβέως
ὑπὸ	-	-	-	ὑπό	-	s	-	n	-	-	ὑπὸ
ποσσὶν	-	-	m	ποῦς	-	s	-	n	-	-	ποσσὶν
ἐδήσατο	-	-	-	δέω	-	s	-	v	-	-	ἐδήσατο
σάνδαλα	n	-	m	σάνδαλος	-	p	-	a	-	-	σάνδαλα
κοῦφα	n	-	n	κοῦφος	-	p	-	a	-	-	κοῦφα
αὐτοῖσιν	-	-	m	αὐτός	-	p	-	a	-	-	αὐτοῖσιν
πετάλοισι	-	-	n	πέταλον	-	p	-	n	-	-	πετάλοισι
τὰ	a	-	-	ὁ	-	p	-	n	-	-	τὰ
κύδιμος	n	-	m	κύδιμος	-	s	-	a	-	-	κύδιμος
Ἀργειφόντης	n	-	m	Ἀργειφόντης	-	s	-	n	-	-	Ἀργειφόντης
85ἔσπασε	-	-	-	σπάω	-	s	-	v	-	-	85ἔσπασε
Πιερίηθεν	-	-	-	Πιερίηθεν	-	s	-	v	-	-	Πιερίηθεν
ὁδοιπορίην	a	-	-	ὁδοιπορία	-	s	-	n	-	-	ὁδοιπορίην
ἀλεγύνων	n	-	m	ἀλεγύνω	-	s	-	v	-	-	ἀλεγύνων
,	-	-	-	,	-	-	-	u	-	-	,
οἷά	a	-	-	οἷος	-	s	-	a	-	-	οἷά
τ	-	-	-	τε	-	s	-	a	-	-	τ
᾽	-	-	-	̓ ̓	-	s	-	-	-	-	 ̓
ἐπειγόμενος	n	-	m	ἐπείγω	-	s	-	v	-	-	ἐπειγόμενος
δολιχὴν	a	-	f	δολιχός	-	s	-	a	-	-	δολιχὴν
ὁδόν	a	-	m	ὁδός	-	s	-	n	-	-	ὁδόν
,	-	-	-	,	-	-	-	u	-	-	,
αὐτοτροπήσας	n	-	m	αὐτοτροπέω	-	s	-	v	-	-	αὐτοτροπήσας
.	-	-	-	.	-	-	-	u	-	-	.
†	-	-	-	†	-	-	-	u	-	-	†
τὸν	a	-	m	ὁ	-	s	-	l	-	-	τὸν
δὲ	-	-	-	δέ	-	-	-	d	-	-	δὲ
γέρων	-	-	m	γέρων	-	s	-	n	-	-	γέρων
ἐνόησε	-	-	-	νοέω	-	s	-	v	-	-	ἐνόησε
δέμων	-	-	m	δέμω	-	s	-	n	-	-	δέμων
ἀνθοῦσαν	a	-	f	ἄνθουσα	-	s	-	v	-	-	ἀνθοῦσαν
ἀλωὴν	a	-	-	ἀλωή	-	s	-	n	-	-	ἀλωὴν
ἱέμενον	a	-	m	ἵημι	-	s	-	v	-	-	ἱέμενον
πεδίονδε	-	-	-	πεδίονδε	-	s	-	n	-	-	πεδίονδε
δι	-	-	-	διά	-	s	-	n	-	-	δι
᾽	-	-	-	̓ ̓	-	s	-	a	-	-	 ̓
Ὀγχηστὸν	a	-	m	Ὀγχηστός	-	s	-	n	-	-	Ὀγχηστὸν
λεχεποίην	a	-	-	λεχεποίη	-	s	-	n	-	-	λεχεποίην
τὸν	a	-	m	ὁ	-	s	-	a	-	-	τὸν
πρότερος	-	-	m	πρότερος	-	s	-	a	-	-	πρότερος
προσέφη	-	-	-	πρόσφημι	-	s	-	v	-	-	προσέφη
Μαίης	-	-	-	Μαῖα	-	s	-	n	-	-	Μαίης
ἐρικυδέος	-	-	-	ἐρικυδής	-	s	-	a	-	-	ἐρικυδέος
υἱός	-	-	m	υἱός	-	s	-	n	-	-	υἱός
:	-	-	-	:	-	s	-	n	-	-	:
90ὦ	-	-	-	ἐγώ	-	s	-	n	-	-	90ὦ
γέρον	-	-	m	γέρων	-	s	-	n	-	-	γέρον
,	-	-	-	,	-	-	-	u	-	-	,
ὅστε	-	-	-	ὅστε	-	s	-	a	-	-	ὅστε
φυτὰ	-	-	-	φυτόν	-	s	-	n	-	-	φυτὰ
σκάπτεις	-	-	-	σκάπτω	-	s	-	n	-	-	σκάπτεις
ἐπικαμπύλος	-	-	-	ἐπικαμπύλος	-	s	-	a	-	-	ἐπικαμπύλος
ὤμους	-	-	-	ὦμος	-	s	-	n	-	-	ὤμους
,	-	-	-	,	-	-	-	u	-	-	,
ἦ	-	-	-	ἦ	-	s	-	d	-	-	ἦ
πολυοινήσεις	-	-	-	πολυοίνησις	-	s	-	-	-	-	πολυοινήσεις
,	-	-	-	,	-	-	-	u	-	-	,
εὖτ	-	-	-	εὖτε	-	-	-	-	-	-	εὖτ
᾽	-	-	-	̓ ̓	-	-	-	-	-	-	 ̓
ἂν	-	-	-	ἄν1	-	-	-	d	-	-	ἂν
τάδε	-	-	-	ὅδε	-	-	-	p	-	-	τάδε
πάντα	-	-	-	πᾶς	-	s	-	a	-	-	πάντα
φέρῃσι	-	-	-	φέρω	-	s	-	v	-	-	φέρῃσι
,	-	-	-	,	-	-	-	u	-	-	,
[	-	-	-	[	-	-	-	u	-	-	[
εἴ	-	-	-	εἰ	-	-	-	c	-	-	εἴ
κε	-	-	-	ἄν	-	-	-	g	-	-	κε
πίθῃ	-	-	-	πείθω	-	-	-	v	-	-	πίθῃ
,	-	-	-	,	-	-	-	u	-	-	,
μάλα	-	-	-	μάλα	-	-	-	d	-	-	μάλα
περ	-	-	-	πέρ	-	-	-	d	-	-	περ
μεμνημένος	-	-	-	μιμνήσκω	-	-	-	v	-	-	μεμνημένος
ἐν	-	-	-	ἐν	-	-	-	r	-	-	ἐν
φρεσὶ	-	-	-	φρήν	-	-	-	n	-	-	φρεσὶ
σῇσι	-	-	-	σός	-	-	-	a	-	-	σῇσι
]	-	-	-	]	-	-	-	u	-	-	]
καί	-	-	-	καί	-	-	-	c	-	-	καί
τε	-	-	-	τε	-	-	-	d	-	-	τε
ἰδὼν	n	-	m	εἶδον	-	s	-	v	-	-	ἰδὼν
μὴ	-	-	-	μή	-	-	-	d	-	-	μὴ
ἰδὼν	n	-	m	εἶδον	-	s	-	v	-	a	ἰδὼν
εἶναι	-	-	-	εἰμί	-	-	-	v	-	-	εἶναι
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
κωφὸς	-	-	m	κωφός	-	s	-	v	-	-	κωφὸς
ἀκούσας	-	-	-	ἀκούω	-	s	-	v	-	-	ἀκούσας
,	-	-	-	,	-	-	-	d	-	-	,
καὶ	-	-	-	καί	-	-	-	c	-	-	καὶ
σιγᾶν	-	-	-	σιγάω	-	-	-	v	-	-	σιγᾶν
ὅτε	-	-	-	ὅτε	-	-	-	d	-	-	ὅτε
μή	-	-	-	μή	-	-	-	d	-	-	μή
τι	-	-	-	τις	-	s	-	p	-	-	τι
καταβλάπτῃ	-	-	-	καταβλάπτω	-	s	-	v	-	-	καταβλάπτῃ
τὸ	-	-	-	ὁ	-	s	-	l	-	-	τὸ
