token	case	degree	gend	lemma	mood	num	pers	pos	tense	voice	treated
φραγμός	n	-	m	φραγμός	-	s	-	n	-	-	φραγμός
τυλιγμένη	n	-	f	τυλίγμενος	-	s	-	a	-	-	τυλιγμένη
τραχύς	n	-	m	τραχύς	-	s	-	a	-	-	τραχύς
τεμπέλης	n	-	f	τεμπέλη	-	s	-	a	-	-	τεμπέλης
σύνθλιψη	n	-	f	συνθλίπης	-	s	-	a	-	-	σύνθλιψη
ριζοσπαστικός	n	-	m	ριζοσπαστικός	-	s	-	a	-	-	ριζοσπαστικός
ρελαντί	n	-	f	ρελαντία	-	s	-	a	-	-	ρελαντί
παγωνιά	n	-	f	παγωνιά	-	s	-	a	-	-	παγωνιά
οπίσθιος	n	-	m	ὀπίσθιος	-	s	-	a	-	-	οπίσθιος
οξύθυμος	n	-	m	ὀξύθυμος	-	s	-	a	-	-	οξύθυμος
οδοντωτός	n	-	m	ὀδοντωτός	-	s	-	a	-	-	οδοντωτός
μπουντρούμια	n	-	f	ἐμουντρούμιον	-	s	-	a	-	-	μπουντρούμια
μανιωδώς	n	-	m	μανιωδώδης	-	s	-	v	-	-	μανιωδώς
μέθυσος	n	-	m	μέθυσος	-	s	-	a	-	-	μέθυσος
λιβάνι	n	-	f	λιβάνιον	-	s	-	n	-	-	λιβάνι
κρεμασμένα	n	-	f	κρεμάω	-	s	-	a	-	-	κρεμασμένα
κρίσιμος	n	-	m	κρίσιμος	-	s	-	a	-	-	κρίσιμος
κατάσβεση	n	-	f	κατάσβεσις	-	s	-	v	-	-	κατάσβεση
θυμίαμα	n	-	f	θυμίαμα	-	s	-	n	-	-	θυμίαμα
ζητιάνος	n	-	m	ζητιάνος	-	s	-	n	-	-	ζητιάνος
ερειπωμένος	n	-	m	ἐρειπόω	-	s	-	v	-	-	ερειπωμένος
ερείπιο	n	-	m	ἐρείπιος	-	s	-	a	-	-	ερείπιο
επικρίνοντας	n	-	m	ἐπικρίνω	-	s	-	v	-	-	επικρίνοντας
επίπονες	n	-	m	ἐπίπονις	-	s	-	a	-	-	επίπονες
ενάντιος	n	-	m	ἐνάντιος	-	s	-	a	-	-	ενάντιος
εισχώρηση	n	-	-	εἰσχωρήσης	-	s	-	v	-	-	εισχώρηση
βραστό	n	-	-	βραστός	-	s	-	v	-	-	βραστό
ασυνέπεια	n	-	f	ἀσυνέπεια	-	s	-	a	-	-	ασυνέπεια
αρνούμενη	n	-	f	ἀρνέω	-	s	-	v	-	-	αρνούμενη
αποτυχημένος	n	-	m	ἀποτυγχάνω	-	s	-	v	-	-	αποτυχημένος
απαρατήρητος	n	-	m	ἀπαρατήρητος	-	s	-	a	-	-	απαρατήρητος
ανασκευή	n	-	f	ἀνασκευή	-	s	-	n	-	-	ανασκευή
αδιαθεσία	n	-	f	ἀδιαθεσία	-	s	-	n	-	-	αδιαθεσία
άσχημος	n	-	m	ἄσχημος	-	s	-	n	-	-	άσχημος
zombie	n	-	f		-	s	-	n	-	-	zombie
wild	n	-	f		-	s	-	n	-	-	wild
err	n	-	f	μέτει	-	s	-	a	-	-	err
χειραγώγησης	n	-	f	χειραγωγέω	-	s	-	n	-	-	χειραγώγησης
τονίζω	n	-	f	τονίζω	-	s	-	a	-	-	τονίζω
ρατσιστής	n	-	m	ρατσιστής	-	s	-	n	-	-	ρατσιστής
παραφροσύνη	n	-	f	παραφροσύνη	-	s	-	n	-	-	παραφροσύνη
παράλογα	n	-	f	παράλογος	-	s	-	a	-	-	παράλογα
οχιά	n	-	f	ὀχιός	-	s	-	n	-	-	οχιά
οικτρά	n	-	f	οἰκτρός	-	s	-	n	-	-	οικτρά
μπερδεμένη	n	-	f	μπερδέων	-	s	-	v	-	-	μπερδεμένη
μοχθηρός	n	-	m	μοχθηρός	-	s	-	a	-	-	μοχθηρός
ματαιώσει	n	-	f	ματαιόω	-	s	-	n	-	-	ματαιώσει
κώλυμα	n	-	f	κώλυμος	-	s	-	n	-	-	κώλυμα
κτήνος	n	-	f	κτῆνος	-	s	-	n	-	-	κτήνος
κλίκα	n	-	f	κλίκα	-	s	-	n	-	-	κλίκα
κατηγορηματικός	n	-	m	κατηγορηματικός	-	s	-	a	-	-	κατηγορηματικός
επιδεινώσει	n	-	f	ἐπιδεινόω	-	s	-	v	-	-	επιδεινώσει
εξαρτημένος	n	-	m	ἐξαρτάω	-	s	-	v	-	-	εξαρτημένος
δόνησης	n	-	f	δόνισος	-	s	-	n	-	-	δόνησης
δυσμενής	n	-	m	δυσμενής	-	s	-	a	-	-	δυσμενής
διεφθαρμένος	n	-	m	διαφθείρω	-	s	-	v	-	-	διεφθαρμένος
διαταράσσουν	n	-	m	διαταράσσω	-	s	-	v	-	-	διαταράσσουν
διαδόσεις	n	-	f	διάδοσις	-	s	-	n	-	-	διαδόσεις
δεκάρα	n	-	f	δεκαρός	-	s	-	n	-	-	δεκάρα
βρασμός	n	-	m	βρασμός	-	s	-	n	-	-	βρασμός
βερνίκι	n	-	m	βερνίκιος	-	s	-	n	-	-	βερνίκι
αστείος	n	-	m	ἀστεῖος	-	s	-	a	-	-	αστείος
απότομος	n	-	m	ἀπότομος	-	s	-	a	-	-	απότομος
απαθής	n	-	m	ἀπαθής	-	s	-	a	-	-	απαθής
ανεπιβεβαίωτες	n	-	m	ἀνεπιβεβαίωτος	-	s	-	n	-	-	ανεπιβεβαίωτες
αγένεια	n	-	f	ἀγένεια	-	s	-	n	-	-	αγένεια
έμφραξη	n	-	-	φράσσω	-	s	-	n	-	-	έμφραξη
άβολα	n	-	m	ἄβολος	-	s	-	n	-	-	άβολα
gauche	n	-	m		-	s	-	n	-	-	gauche
fall	n	-	m		-	s	-	n	-	-	fall
critical	n	-	m	κοτείρω	-	s	-	n	-	-	critical
φαύλος	n	-	m	φαῦλος	-	s	-	a	-	-	φαύλος
φασίστας	n	-	m	φάσιστος	-	s	-	a	-	-	φασίστας
προβληματικός	n	-	m	προβληματικός	-	s	-	a	-	-	προβληματικός
περιοριστικός	n	-	m	περιοριστικός	-	s	-	a	-	-	περιοριστικός
περίπλοκος	n	-	m	περίπλοκος	-	s	-	a	-	-	περίπλοκος
παρενοχλούν	n	-	f	παρενοχλόω	-	s	-	n	-	-	παρενοχλούν
παραγραφή	n	-	f	παραγραφή	-	s	-	n	-	-	παραγραφή
ναΐφ	n	-	f	ναίφαος	-	s	-	n	-	-	ναΐφ
μισαλλοδοξία	n	-	f	μισαλλοδοξία	-	s	-	n	-	-	μισαλλοδοξία
μεταμέλεια	n	-	f	μεταμέλεια	-	s	-	n	-	-	μεταμέλεια
λαχτάρα	n	-	f	λαχτάρα	-	s	-	n	-	-	λαχτάρα
κυπρίνος	n	-	f	κυπρίνος	-	s	-	n	-	-	κυπρίνος
κρέμασμα	n	-	f	κρέμασμα	-	s	-	n	-	-	κρέμασμα
καταστέλλουν	n	-	-	καταστέλλω	-	s	-	n	-	-	καταστέλλουν
καμάκι	n	-	f	καμάκιος	-	s	-	n	-	-	καμάκι
ιδιοτέλεια	n	-	f	ἰδιοτέλεια	-	s	-	n	-	-	ιδιοτέλεια
επίπληξη	n	-	-	ἐπίπληξος	-	s	-	n	-	-	επίπληξη
εκφοβισμός	n	-	m	ἐκφοβισμός	-	s	-	n	-	-	εκφοβισμός
εκρηκτικός	n	-	m	κρηκτικτικός	-	s	-	a	-	-	εκρηκτικός
διακωμωδεί	n	-	f	διακωμωδέω	-	s	-	n	-	-	διακωμωδεί
δεσποινίς	n	-	f	δεσποινίς	-	s	-	n	-	-	δεσποινίς
βασανιστήριο	n	-	m	βασανιστήριος	-	s	-	n	-	-	βασανιστήριο
ασυνέχεια	n	-	f	ἀσυνέχεια	-	s	-	n	-	-	ασυνέχεια
απολογητής	n	-	m	ἀπολογητής	-	s	-	n	-	-	απολογητής
απελπιστικά	n	-	f	ἀπελπιστικός	-	s	-	n	-	-	απελπιστικά
ανόητος	n	-	m	ἀνόητος	-	s	-	n	-	-	ανόητος
αντισυνταγματικός	n	-	m	ἀντισυνταγματικός	-	s	-	a	-	-	αντισυνταγματικός
αναπόφευκτος	n	-	f	ἀναπόφευκτος	-	s	-	n	-	-	αναπόφευκτος
αλλοτρίωση	n	-	f	ἀλλοτρίων	-	s	-	a	-	-	αλλοτρίωση
αθλιότητα	n	-	f	ἀθλιότης	-	s	-	n	-	-	αθλιότητα
αβέβαιος	n	-	m	ἀβέβαιος	-	s	-	a	-	-	αβέβαιος
έσυραν	n	-	f	ἕρα	-	s	-	n	-	-	έσυραν
άπιστος	n	-	f	ἄπιστος	-	s	-	a	-	-	άπιστος
άλυτα	n	-	f	ἄλυτος	-	s	-	n	-	-	άλυτα
άλεσμα	n	-	f	ἄλεσμα	-	s	-	a	-	-	άλεσμα
άδικος	n	-	f	ἄδικος	-	s	-	n	-	-	άδικος
sorry	n	-	m		-	s	-	n	-	-	sorry
garbage	n	-	m	κοτεία	-	s	-	n	-	-	garbage
dump	n	-	f		-	s	-	n	-	-	dump
ύβρις	n	-	f	ὕβρις	-	s	-	n	-	-	ύβρις
χαλαρός	n	-	m	χαλαρός	-	s	-	a	-	-	χαλαρός
χάνω	n	-	-	χάνω	-	s	-	n	-	-	χάνω
φαγούρα	n	-	f	φαγουρός	-	s	-	n	-	-	φαγούρα
τιμωρούν	n	-	f	τιμωρός	-	s	-	n	-	-	τιμωρούν
τέλμα	n	-	f	τέλμα	-	s	-	n	-	-	τέλμα
προκαλώ	n	-	f	προκαλώ	-	s	-	n	-	-	προκαλώ
παρεμποδίζεται	n	-	-	παρεμποδίζω	-	s	-	v	-	-	παρεμποδίζεται
παραβάτης	n	-	m	παραβάτης	-	s	-	n	-	-	παραβάτης
ολοκληρωτικός	n	-	m	ὀλοκληρωτικός	-	s	-	a	-	-	ολοκληρωτικός
ξινή	n	-	f	ξινός	-	s	-	n	-	-	ξινή
λυπημένος	n	-	m	λυπάω	-	s	-	n	-	-	λυπημένος
λεκέδες	n	-	m	λεκέδης	-	s	-	n	-	-	λεκέδες
καυγάς	n	-	f	καυγή	-	s	-	n	-	-	καυγάς
κακοποιός	n	-	m	κακοποιός	-	s	-	n	-	-	κακοποιός
θορυβώδης	n	-	m	θορυβώδης	-	s	-	n	-	-	θορυβώδης
θηριωδία	n	-	f	θηριώδιον	-	s	-	n	-	-	θηριωδία
επικριτής	n	-	m	ἐπικριτής	-	s	-	n	-	-	επικριτής
εκφυλισμός	n	-	m	ἐκφυλισμός	-	s	-	n	-	-	εκφυλισμός
δριμύτητα	n	-	f	δριμύτης	-	s	-	n	-	-	δριμύτητα
δραπέτης	n	-	m	δραπέτης	-	s	-	n	-	-	δραπέτης
ατιμία	n	-	f	ἀτιμία	-	s	-	n	-	-	ατιμία
αποκλίνουσες	n	-	m	ἀποκλίνω	-	s	-	n	-	-	αποκλίνουσες
απογοητευτικά	n	-	m	ἀπογοητευτικός	-	s	-	a	-	-	απογοητευτικά
απαρχαιωμένο	n	-	m	ἀπαρχαιόω	-	s	-	v	-	-	απαρχαιωμένο
αμείλικτος	n	-	m	ἀμείλικτος	-	s	-	a	-	-	αμείλικτος
αδεξιότητα	n	-	f	ἀδεξιότης	-	s	-	n	-	-	αδεξιότητα
άθικτος	n	-	m	ἄθικτος	-	s	-	a	-	-	άθικτος
usurp	n	-	m		-	s	-	n	-	-	usurp
syndrome	n	-	m	κοτείνω	-	s	-	n	-	-	syndrome
χωματερή	n	-	f	χωματερός	-	s	-	a	-	-	χωματερή
χοίρος	n	-	m	χοῖρος	-	s	-	n	-	-	χοίρος
φωτοβολίδες	n	-	m	φωοβολός	-	s	-	n	-	-	φωτοβολίδες
φεύγω	n	-	-	φεύγω	-	s	-	n	-	-	φεύγω
υπαινιγμός	n	-	m	ὑπαινιγμός	-	s	-	n	-	-	υπαινιγμός
υπέργηρος	n	-	m	ὑπέργηρος	-	s	-	n	-	-	υπέργηρος
τυραννικός	n	-	m	τυραννικός	-	s	-	a	-	-	τυραννικός
συνωστισμός	n	-	m	συνωστισμός	-	s	-	n	-	-	συνωστισμός
στάζει	-	-	-	στάζω	-	s	-	v	-	-	στάζει
στάβλοι	n	-	m	στάβλος	-	p	-	n	-	-	στάβλοι
σάβανο	n	-	m	σάβανος	-	s	-	n	-	-	σάβανο
πόρπη	n	-	m	πόρπη	-	s	-	n	-	-	πόρπη
προκλητικός	n	-	m	προκλητικός	-	s	-	a	-	-	προκλητικός
παρανοϊκός	n	-	m	παρανοικός	-	s	-	a	-	-	παρανοϊκός
πανούργος	n	-	m	πανοῦργος	-	s	-	a	-	-	πανούργος
οφθαλμαπάτη	n	-	f	ὀφθαλμάπατος	-	s	-	a	-	-	οφθαλμαπάτη
μελαγχολικός	n	-	m	μελαγχολικός	-	s	-	a	-	-	μελαγχολικός
μαχητικός	n	-	m	μαχητικός	-	s	-	a	-	-	μαχητικός
μαρμελάδα	n	-	f	μαρμελάς	-	s	-	n	-	-	μαρμελάδα
κύβοι	n	-	m	κύβος	-	s	-	n	-	-	κύβοι
κακοποιούς	n	-	m	κακοποιός	-	s	-	n	-	-	κακοποιούς
ερεθισμός	n	-	m	ἐρεθισμός	-	s	-	n	-	-	ερεθισμός
εξαγρίωσε	n	-	f	ἐξαγριόω	-	s	-	n	-	-	εξαγρίωσε
δολιοφθορά	n	-	f	δολιοφθορία	-	s	-	a	-	-	δολιοφθορά
δηλητηριώδης	n	-	f	δηλητηριώδης	-	s	-	a	-	-	δηλητηριώδης
γεροντοκόρη	n	-	f	γεροντοκόρης	-	s	-	a	-	-	γεροντοκόρη
βρωμιά	n	-	f	βρωμιά	-	s	-	n	-	-	βρωμιά
βιασμός	n	-	m	βιασμός	-	s	-	n	-	-	βιασμός
ασυνεπής	n	-	m	ἀσυνεπής	-	s	-	a	-	-	ασυνεπής
απροσεξία	n	-	f	ἀπροσεξία	-	s	-	n	-	-	απροσεξία
απολυταρχία	n	-	f	ἀπολυταρχία	-	s	-	n	-	-	απολυταρχία
απαράδεκτος	n	-	m	ἀπαράδεκτος	-	s	-	a	-	-	απαράδεκτος
απαισιόδοξη	n	-	f	ἀπαισιόδοξος	-	s	-	n	-	-	απαισιόδοξη
ανυποψίαστος	n	-	m	αὐποψοψίαστος	-	s	-	a	-	-	ανυποψίαστος
αλαζονικό	n	-	m	ἀλαζονικός	-	s	-	v	-	-	αλαζονικό
αδέξιος	n	-	m	ἀδέξιος	-	s	-	n	-	-	αδέξιος
έγκαυμα	n	-	f	ἔγκαυμα	-	s	-	n	-	-	έγκαυμα
άπιστους	n	-	m	ἄπιστος	-	s	-	n	-	-	άπιστους
άμιλλα	n	-	f	ἄμιλλα	-	s	-	n	-	-	άμιλλα
ωμότητα	n	-	f	ὠμότης	-	s	-	n	-	-	ωμότητα
φοβισμένος	n	-	m	φοβίζω	-	s	-	v	-	-	φοβισμένος
φλυαρία	n	-	f	φλυαρία	-	s	-	n	-	-	φλυαρία
υπερμεγέθης	n	-	m	ὑπερμεγέθης	-	s	-	v	-	-	υπερμεγέθης
τηγανητό	-	-	m	τηγανητός	-	s	-	v	-	-	τηγανητό
ταψί	n	-	f	τάψις	-	s	-	n	-	-	ταψί
ταπεινώσει	-	-	-	ταπεινόω	-	s	-	v	-	-	ταπεινώσει
σύγχιση	n	-	f	συγχίζω	-	s	-	v	-	-	σύγχιση
συγχέει	-	-	-	συγχέω	-	s	-	v	-	-	συγχέει
στόμφο	n	-	m	στόμφος	-	s	-	n	-	-	στόμφο
στάσιμος	n	-	m	στάσιμος	-	s	-	a	-	-	στάσιμος
σκανδαλώδης	n	-	m	σκανδαλώδης	-	s	-	n	-	-	σκανδαλώδης
σέρνεται	n	-	-	σέρνομαι	-	s	-	v	-	-	σέρνεται
παχύσαρκος	n	-	m	παχύσαρκος	-	s	-	a	-	-	παχύσαρκος
παραλύσει	n	-	f	παράλυσις	-	s	-	n	-	-	παραλύσει
παθητικός	n	-	m	παθητικός	-	s	-	a	-	-	παθητικός
ξεπερασμένος	n	-	m	ἐκιπάστημι	-	s	-	v	-	-	ξεπερασμένος
μπελάς	n	-	f	μεελή	-	s	-	n	-	-	μπελάς
μεθύσι	n	-	-	μεθύσιος	-	s	-	v	-	-	μεθύσι
κλαίω	n	-	-	κλαίω	-	s	-	v	-	-	κλαίω
καταθλιπτικό	n	-	-	καταθλιπτικός	-	s	-	v	-	-	καταθλιπτικό
κατάφωρα	n	-	m	κατάφωρος	-	s	-	a	-	-	κατάφωρα
καρικατούρα	n	-	-	καρικατόρας	-	s	-	n	-	-	καρικατούρα
καθυστερημένος	n	-	m	καθυστερέω	-	s	-	v	-	-	καθυστερημένος
ζάρι	n	-	-	ζάρις	-	s	-	n	-	-	ζάρι
επίμαχες	n	-	-	ἐπίμαχος	-	s	-	a	-	-	επίμαχες
εξατμίσεις	n	-	-	ἐξάτμισις	-	s	-	n	-	-	εξατμίσεις
εμφατικά	n	-	-	ἐμφατικός	-	s	-	a	-	-	εμφατικά
εκτοπισμένοι	n	-	m	κτοπίζω	-	s	-	v	-	-	εκτοπισμένοι
δύσπιστος	n	-	m	δύσπιστος	-	s	-	a	-	-	δύσπιστος
δονείται	n	-	m	δονείτης	-	s	-	n	-	-	δονείται
διαπάλη	n	-	-	διαπάλη	-	s	-	n	-	-	διαπάλη
βαρετό	n	-	-	βαρέτος	-	s	-	a	-	-	βαρετό
βαθούλωμα	n	-	m	βαθούλωμα	-	s	-	n	-	-	βαθούλωμα
ανυποληψία	n	-	f	ἀνυπολήψιος	-	s	-	n	-	-	ανυποληψία
αντιμετωπίζω	n	-	-	ἀντιμετοπίζω	-	s	-	v	-	-	αντιμετωπίζω
ανηλεώς	n	-	m	ἀνηλεής	-	s	-	n	-	-	ανηλεώς
αναποτελεσματικότητα	n	-	f	ἀναποτελεσματικότη	-	s	-	n	-	-	αναποτελεσματικότητα
ανήμπορος	n	-	m	ἀνήμπορος	-	s	-	n	-	-	ανήμπορος
αμφισβητώ	n	-	m	ἀμφισβητός	-	s	-	n	-	-	αμφισβητώ
αμυδρός	n	-	m	ἀμυδρός	-	s	-	n	-	-	αμυδρός
αλήτης	n	-	m	ἀλήτης	-	s	-	n	-	-	αλήτης
αθερίνα	n	-	f	ἀθερίνα	-	s	-	a	-	-	αθερίνα
αγνοώ	n	-	m	ἀγοός	-	s	-	n	-	-	αγνοώ
αβλεψία	n	-	f	ἀβλεψία	-	s	-	n	-	-	αβλεψία
χωματερές	n	-	m	χωματερέτης	-	s	-	a	-	-	χωματερές
χρόνιος	n	-	m	χρόνιος	-	s	-	a	-	-	χρόνιος
υποκριτής	n	-	m	ὑποκριτής	-	s	-	n	-	-	υποκριτής
τσουκνίδα	n	-	f	τεοκνίς	-	s	-	n	-	-	τσουκνίδα
συνωμότης	n	-	f	συνωμότης	-	s	-	n	-	-	συνωμότης
σκαρφάλωμα	n	-	f	σκαρφάλωμα	-	s	-	n	-	-	σκαρφάλωμα
ράγα	n	-	f	ἀράγη	-	s	-	n	-	-	ράγα
πληγώνει	-	-	f	πληγών	-	s	-	v	-	-	πληγώνει
πλασματικός	n	-	m	πλασματικός	-	s	-	a	-	-	πλασματικός
παχύτερο	n	-	m	παχύτερος	-	s	-	a	-	-	παχύτερο
παραμορφωμένη	n	-	f	παραμορφόω	-	s	-	v	-	-	παραμορφωμένη
παραλείπουν	n	-	-	παραλείπω	-	s	-	v	-	-	παραλείπουν
παλούκι	-	-	m	παλούκιος	-	s	-	n	-	-	παλούκι
παγωμένος	n	-	m	παγόω	-	s	-	v	-	-	παγωμένος
πάχνη	n	-	f	πάχνη	-	s	-	n	-	-	πάχνη
νωθρότητ	a	-	m	νωθρότης	-	s	-	n	-	-	νωθρότητ
ἄντρον	n	-	n	ἄντρον	-	s	-	n	-	-	ἄντρον
